Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB,PCP,ZNDX,Nominal Price,Inflation Adjusted Price
1997.0,1020.0,27084.0,0.0,0.0,210361.0,956412.0,262.51899,43.21983,60811.696039999995,58.0,38.07,-5.88,18.64,27.98
1998.0,1283.0,27234.0,0.0,0.0,234071.0,905966.0,260.01054,42.95934000000001,59725.779389999996,29.0,45.94,-2.13,11.91,17.6
1999.0,682.0,28301.0,0.0,0.0,251056.0,854724.0,197.13736,32.61887,74932.09272999999,46.4,42.72,-4.3,16.56,23.89
2000.0,712.0,28321.0,0.0,0.0,268371.0,870043.0,185.81569,30.78549000000001,74049.42069,52.2,40.31,-0.96,27.39,38.29
2001.0,1014.0,25759.0,0.0,0.0,284485.0,863870.0,149.98406,24.88131,74189.90122999999,63.8,34.88,-10.56,23.0,31.3
2002.0,868.0,27346.0,0.0,0.0,293065.0,793381.0,133.76552,22.21967,79529.63022,127.6,42.62,-5.51,22.81,30.52
2003.0,1782.0,24816.0,0.0,0.0,310240.0,827936.0,77.13879,12.87002,148815.57145999998,29.0,61.89,27.09,27.69,36.26
2004.0,1583.0,28315.0,0.0,0.0,331335.0,817768.0,0.0,0.0,88073.37492999998,110.2,48.95,8.81,37.66,47.98
2005.0,1484.0,27918.0,0.0,0.0,359273.0,716557.0,0.0,0.0,92153.90703999999,46.4,39.82,-5.97,50.04,61.65
2006.0,1351.0,27594.0,0.0,0.0,379180.0,768442.0,0.0,0.0,106530.2313,40.6,46.2,3.37,58.3,69.64
2007.0,1248.0,27268.0,0.0,0.0,392553.0,656314.0,0.0,0.0,116538.90664000002,104.4,35.2,-15.87,64.2,74.44
2008.0,1011.0,27931.0,0.0,0.0,398817.0,623303.0,0.0,0.0,133335.25199999998,40.6,40.64,-5.25,91.48,102.0
2009.0,1479.0,28212.0,0.0,0.0,407302.0,535642.0,0.0,0.0,145804.568,81.2,51.25,11.97,53.48,59.93
2010.0,1500.0,26572.0,0.0,0.0,420862.0,0.0,,,,,41.74,-8.58,71.21,78.65
2011.0,1210.0,25548.0,0.0,0.0,429174.0,0.0,,,,,48.3,3.84,87.04,93.21
2012.0,1044.0,28723.0,0.0,0.0,441144.0,0.0,,,,,40.05,-7.69,86.46,90.72
2013.0,1254.0,29326.0,0.0,0.0,449502.0,0.0,,,,,51.37,14.09,91.17,94.25
2014.0,955.0,30221.0,0.0,0.0,460151.0,0.0,,,,,43.76,1.79,85.6,87.05
2015.0,,,,,,,,,,,49.76,7.46,41.85,42.53
2016.0,,,,,,,,,,,45.65,1.17,,
